model_id,param,value
RF-251,n_estimators,50.0
RF-252,max_depth,12.0
RF-252,min_samples_split,4.0
RF-252,n_estimators,75.0
RF-253,max_depth,12.0
RF-253,min_samples_split,4.0
RF-253,n_estimators,100.0
RF-254,max_depth,12.0
RF-254,min_samples_split,4.0
RF-254,n_estimators,125.0
RF-255,max_depth,12.0
RF-255,min_samples_split,4.0
RF-255,n_estimators,150.0
RF-256,max_depth,12.0
RF-256,min_samples_split,4.0
RF-256,n_estimators,200.0
RF-257,max_depth,12.0
RF-257,min_samples_split,8.0
RF-257,n_estimators,10.0
RF-258,max_depth,12.0
RF-258,min_samples_split,8.0
RF-258,n_estimators,25.0
RF-259,max_depth,12.0
RF-259,min_samples_split,8.0
RF-259,n_estimators,50.0
RF-260,max_depth,12.0
RF-260,min_samples_split,8.0
RF-260,n_estimators,75.0
RF-261,max_depth,12.0
RF-261,min_samples_split,8.0
RF-261,n_estimators,100.0
RF-262,max_depth,12.0
RF-262,min_samples_split,8.0
RF-262,n_estimators,125.0
RF-263,max_depth,12.0
RF-263,min_samples_split,8.0
RF-263,n_estimators,150.0
RF-264,max_depth,12.0
RF-264,min_samples_split,8.0
RF-264,n_estimators,200.0
RF-265,max_depth,12.0
RF-265,min_samples_split,12.0
RF-265,n_estimators,10.0
RF-266,max_depth,12.0
RF-266,min_samples_split,12.0
RF-266,n_estimators,25.0
RF-267,max_depth,12.0
RF-267,min_samples_split,12.0
RF-267,n_estimators,50.0
RF-268,max_depth,12.0
RF-268,min_samples_split,12.0
RF-268,n_estimators,75.0
RF-269,max_depth,12.0
RF-269,min_samples_split,12.0
RF-269,n_estimators,100.0
RF-270,max_depth,12.0
RF-270,min_samples_split,12.0
RF-270,n_estimators,125.0
RF-271,max_depth,12.0
RF-271,min_samples_split,12.0
RF-271,n_estimators,150.0
RF-272,max_depth,12.0
RF-272,min_samples_split,12.0
RF-272,n_estimators,200.0
RF-273,max_depth,12.0
RF-273,min_samples_split,16.0
RF-273,n_estimators,10.0
RF-274,max_depth,12.0
RF-274,min_samples_split,16.0
RF-274,n_estimators,25.0
RF-275,max_depth,12.0
RF-275,min_samples_split,16.0
RF-275,n_estimators,50.0
RF-276,max_depth,12.0
RF-276,min_samples_split,16.0
RF-276,n_estimators,75.0
RF-277,max_depth,12.0
RF-277,min_samples_split,16.0
RF-277,n_estimators,100.0
RF-278,max_depth,12.0
RF-278,min_samples_split,16.0
RF-278,n_estimators,125.0
RF-279,max_depth,12.0
RF-279,min_samples_split,16.0
RF-279,n_estimators,150.0
RF-280,max_depth,12.0
