PseudoID,M546980,M500458,M545731,M533840,M568671,M500312,M555496,M595483,M545313,M582014,M551262,M589819,M599421,M537226,M594455,M555258,M528662,M540101,M557500,M592855,M592593,M537130,M550040,M521338,M549904,UniSp4,M527219,M575624,M513552,M512914,M510218,M503257,M589283,M528205,M556038,M534459,M568363,M578371,M554956,M504849,M533067,M567468,M571201,M560046,M543625,M578816,M569912,M527306,M575600,M583270,M587063,M539339,M500786,M511006,M542419,M526581,M564991,M500850,M583234,M598640,UniSp6,M581305,M558622,M596656,M519895,M508663,M562884,M555824,M575307,M595344,M577494,M562618,M520731,M521662,M585231,M580497,M534697,M525015,M550367,M569679,M583617,M592847,M581022,M501655,M579984,M500673,M526839,M573575,M589482,M515950,M540958,M575100,M562636,M588194,M566284,M596452,M517081,M562598,M528263,M558234,M581923,M585191,M540969,M588021,M527905,M593461,M516970,M598858,M527197,M519103,M547854,M554022,M579664,M552528,M551175,M548578,M559102,M566199,M575036,M547368,M532769,M551773,M540935,M553208,M511260,M501735,M530657,M595841,M555060,M545577,DiseaseSubtypeFull,DiseaseSubtype
S1210,1.9228,-0.0212,5.5638,6.7428,0.6158,-0.0152,-2.2922,15.92,4.2518,-0.3772,0.8368,7.3148,1.5978,1.9228,2.2078,7.4988,5.8398,-3.8872,4.2028,3.3598,2.0378,4.9728,5.7548,7.1908,1.7018,-1.4672,2.6418,4.4328,-2.6422,-1.3132,3.1448,1.7158,-7.0062,3.7598,-1.5172,2.3078,4.9278,2.0928,3.9988,4.1598,4.0378,3.8678,-2.7182,3.4888,3.2058,1.1068,3.8378,16.0466,1.7348,5.1578,0.4008,2.1688,2.8918,4.3348,0.0698,8.6408,2.3068,6.3188,4.2478,4.9678,-10.4252,7.0208,6.1328,1.8528,2.0138,4.0728,-0.4792,2.0528,6.0378,3.3938,5.0148,7.1808,5.3068,2.1248,4.5368,4.7918,5.8758,0.0658,4.0548,2.9368,4.0128,4.0808,1.0438,-0.8502,0.6008,-0.1222,6.1398,5.4608,5.2988,-2.4762,1.6038,2.6718,8.7528,-0.9132,3.5318,7.9278,3.2278,2.9448,3.3198,-1.1152,2.7848,0.8188,3.9658,3.7588,-2.6782,6.0808,0.0698,2.0368,1.9548,3.8428,9.0788,4.7988,2.3078,3.5088,3.4698,7.3428,3.4518,7.6148,2.2678,2.0528,2.0028,3.0448,-3.7462,5.3578,3.5968,-2.0112,-1.3312,5.8428,-1.7872,4.2738,CS,5
S1187,2.5498,-0.8602,3.1258,5.9258,-0.0122,0.1988,-2.1312,15.92,3.7328,-0.8742,0.3638,6.3638,0.8398,1.6928,1.4288,8.3348,3.3138,-2.7542,4.4498,2.8218,2.2678,3.0978,4.8278,5.5358,1.4558,-2.0902,1.5978,3.4338,-2.0252,-0.9432,2.8158,2.1008,-7.7162,6.9358,-1.4952,2.7248,10.466,2.1458,3.6328,4.1468,5.2698,4.6558,-2.1352,3.3858,4.1378,1.0888,4.5508,6.2118,1.4738,3.3328,0.3788,0.5688,2.5158,8.5188,1.5658,4.3178,1.8578,5.6228,4.1278,4.4838,-11.3982,5.5338,6.6708,2.0528,2.2458,4.2098,-0.7532,2.5738,6.4208,2.3548,5.2148,6.1188,4.9168,1.6028,2.1588,4.2908,4.4468,0.0718,3.1388,2.9578,2.6328,4.3978,1.0888,-2.5332,-0.2242,0.1348,12.3386,3.2658,6.1848,-2.7882,0.9488,3.1778,6.1478,-1.4202,3.3338,4.1828,3.0688,3.8628,4.2578,-0.9112,3.7558,0.5508,3.1008,2.2748,-1.9932,4.9548,0.7388,2.3778,1.8598,5.5188,5.4478,8.9838,1.6258,2.9528,3.0308,7.9848,2.9858,13.3118,1.6648,2.1798,1.7428,3.2978,-3.2322,7.0968,2.8138,-2.2892,-1.8742,5.4018,-2.2582,5.5428,PA,3
S1148,0.8704,-1.7116,3.5844,4.6994,-0.9286,2.1864,-1.6726,13.2144,5.3464,-1.6896,0.9124,6.6024,1.4034,1.2614,0.4964,8.2394,3.6574,0.0924,7.7838,4.0514,1.0984,5.8984,8.3674,8.2864,-0.8616,1.6994,1.9994,2.6134,-1.7356,-0.3896,5.5644,4.2284,-3.3416,4.3144,-1.8306,3.4714,4.4454,2.3964,2.1564,6.1324,3.8714,5.2394,-0.3056,2.6214,8.2564,0.5114,4.1484,4.7894,-1.1486,2.8204,-0.0496,2.2834,1.1154,6.7254,0.2174,7.0814,-0.1576,4.5814,4.2074,5.6664,-5.5566,6.2334,9.7394,0.7734,1.3784,4.3324,-1.2486,4.4364,6.0384,1.8264,7.0594,7.7974,10.6034,2.1784,11.1254,2.7144,4.9234,-1.2356,5.1194,5.1164,2.2624,2.8924,-0.4146,4.0044,1.5904,0.4564,5.5854,8.4854,6.7814,-3.4856,0.4874,5.7564,4.6734,-0.2306,3.5014,2.8464,4.3204,2.2434,6.0044,-1.9206,5.1704,0.7074,1.8044,2.8004,-1.6176,4.9814,3.2694,4.5494,2.0584,7.3804,5.8394,5.4474,3.7694,1.8164,3.1054,6.1034,3.8044,6.1434,1.0834,1.6894,0.1504,3.6944,-2.8186,4.8714,3.5804,-2.7126,3.7304,5.2664,-2.8336,7.9134,PA,3
S1211,3.1452,-0.1118,3.4842,3.3232,-0.2328,0.1482,-2.0908,15.92,2.7772,-1.6708,0.8602,12.1914,1.2492,1.2872,1.2452,13.7836,2.8762,-3.2118,6.4532,2.7932,2.0052,3.3282,5.6122,7.3882,1.7132,-2.4738,1.5612,3.8142,-2.0548,-0.2418,5.3452,2.6152,-7.2428,-11.2008,-2.5528,1.6012,3.2032,1.3442,2.5562,5.1182,3.5882,2.8542,-2.0738,2.4932,0.8272,1.0472,4.5432,16.0466,0.7482,3.0852,-0.6498,0.3282,4.1632,6.0122,1.6372,6.0112,1.7672,10.7856,5.3462,4.5482,-12.4918,6.1282,8.1752,1.8432,0.9992,5.0012,-0.7728,3.8852,10.8486,3.4442,7.2812,14.8358,4.4492,0.5552,3.1292,2.9732,4.7592,-0.5038,3.0822,4.2492,2.0572,3.5752,0.2282,-2.6298,0.5922,1.0012,4.8942,5.9152,6.2582,-3.4978,1.3012,2.6122,5.5922,-1.3568,5.2422,2.9932,9.3224,3.3372,2.6992,-1.9878,2.2752,0.7062,10.545,2.3792,-1.9778,3.9402,1.2992,2.7122,2.0912,2.4442,7.5412,12.0944,1.5132,2.2602,2.4062,5.3102,3.6372,3.6292,1.8622,3.0912,1.6832,6.6052,-3.2698,4.3242,3.8402,-2.9048,-2.6498,5.3792,-2.5388,10.7062,CS,5
S1434,1.326,-1.179,4.484,5.237,-0.622,1.087,-1.734,15.92,4.583,-1.884,0.503,6.045,0.471,0.847,0.94,7.809,4.365,-0.897,5.103,3.993,0.964,4.556,6.776,6.664,2.191,-0.61,1.044,2.711,-1.523,0.197,4.955,4.65,-4.536,2.814,-2.473,2.731,3.936,1.557,1.935,4.544,3.044,3.938,-0.874,2.583,5.797,1.009,5.182,16.0466,3.429,2.702,-0.798,1.308,1.927,6.37,0.122,6.559,0.532,4.015,6.472,6.106,-9.577,5.369,7.858,1.538,0.872,4.103,-1.44,3.492,5.846,2.228,8.014,6.66,6.576,2.135,6.492,3.067,5.876,-1.157,3.776,4.9,2.48,3.396,-0.431,-0.655,1.355,1.1,4.901,5.305,5.065,-3.668,0.052,4.143,6.614,-0.865,4.132,5.49,4.039,1.776,4.637,-2.026,4.843,0.337,1.76,1.944,-1.505,4.291,3.3,4.389,2.597,4.484,5.844,6.698,2.575,1.839,2.404,6.459,3.773,8.484,1.49,2.659,0.738,4.777,-2.801,4.45,4.111,-2.016,-0.181,5.399,-2.789,7.576,PHT,2
S1131,1.8102,-0.9178,2.9352,6.5912,0.0742,0.3802,-2.1058,15.92,4.9692,-1.3198,0.6512,6.2772,0.5982,0.9062,1.4922,4.2652,4.9452,-3.2758,3.8152,3.6702,1.1492,5.1412,2.6202,6.2322,2.0532,-1.6308,1.7742,2.9102,-2.2808,-2.1338,4.2432,1.9322,-6.2048,2.7912,-2.4238,2.6202,4.6122,1.0892,1.8842,4.0502,4.9652,4.1252,-2.3838,2.9592,3.2482,1.2112,4.4162,6.5102,2.3452,3.7612,-0.4938,1.6412,2.4272,6.5392,0.0712,4.5762,0.9552,4.1012,4.3612,5.6282,-10.6378,6.2852,14.3542,1.1462,1.2712,5.0042,-1.0358,2.6012,8.6162,1.9682,6.5662,6.6512,6.3602,1.1232,5.7842,2.8122,6.7332,-0.6448,3.3962,3.3662,2.9442,4.8382,-0.0868,0.1072,0.2502,0.1242,5.0292,4.5542,5.6732,-3.2368,0.7522,3.8512,6.6532,-1.3618,3.1422,3.9532,3.7782,2.5972,3.4672,-1.9098,2.9052,0.2362,3.5052,1.7892,-2.0598,4.4662,0.1912,3.1112,2.1322,3.0352,5.9922,3.9842,2.9202,2.4262,2.9752,5.7982,4.1482,5.2472,1.7042,1.7632,1.2452,3.7402,-3.1928,5.0682,3.9822,-1.8268,-0.6938,5.0272,-2.8258,6.9392,CS,5
S1101,0.939,-1.956,2.317,3.921,-0.91,2.244,-1.767,15.92,5.507,-1.864,0.448,8.55,1.817,0.674,0.976,6.299,2.506,-0.618,6.428,3.476,1.179,5.414,6.044,8.406,2.239,1.767,0.967,2.586,-1.928,0.657,4.79,5.006,-3.627,3.461,-1.908,1.787,3.82,2.879,2.795,6.056,3.781,4.356,-0.719,3.047,7.846,0.325,5.899,6.51,4.985,3.04,0.134,1.528,1.913,7.374,0.409,5.991,-0.414,4.467,7.436,5.863,-6.824,6.461,9.665,1.33,1.397,3.767,-1.121,3.774,5.452,2.367,6.839,8.575,10.341,1.504,11.829,3.692,4.504,-1.235,6.05,6.035,2.56,3.277,-0.406,3.455,1.175,1.691,5.544,6.886,6.421,-3.917,0.044,6.042,4.782,-1.345,4.34,2.55,3.605,2.077,6.877,-0.429,5.021,0.038,2.448,2.14,-1.234,3.629,4.635,4.427,2.441,8.235,6.605,6.472,3.805,1.661,2.368,5.703,3.477,6.861,1.727,1.784,0.225,5.285,-2.557,5.024,4.779,-1.896,2.344,5.467,-3.481,8.779,PA,3
S1129,0.8306,-1.5694,3.8006,5.2486,-0.7384,2.0416,-1.7274,8.5666,4.9436,-1.8534,0.7866,7.1436,1.0136,1.3966,1.0926,5.1656,4.0246,-0.7754,7.7838,4.1906,0.7586,5.7216,4.5776,8.0586,1.3486,1.6126,1.5996,2.5486,-1.9264,-0.4904,5.0446,4.3286,-3.9904,2.4596,-2.3254,3.8096,4.6896,1.4136,1.8666,6.4296,3.8406,5.5356,-0.7764,2.3596,6.9606,0.4416,4.2366,5.7406,2.6096,3.1766,-0.4154,2.4206,1.5596,9.8196,0.3246,5.3476,0.3236,4.9956,5.8666,5.5636,-6.0754,5.9536,9.8096,1.4126,0.9646,4.1506,-1.0444,3.9066,6.1696,1.7136,7.7206,9.4436,9.3996,2.7576,9.7996,3.3776,4.7046,-1.4974,5.6146,4.6286,2.1546,3.0176,-0.7734,3.8846,1.6826,0.7206,5.2506,7.7536,7.0966,-3.5624,0.3626,5.4466,5.4786,0.1106,3.3646,3.5726,4.0456,2.0926,4.5386,-2.3244,4.0936,0.7096,1.5266,2.3156,-1.6484,4.7456,2.5856,4.3296,2.3156,6.7906,6.5806,5.2696,4.2396,1.7896,3.1036,6.0536,3.8056,7.0446,1.3866,2.0766,0.1696,3.7546,-3.0144,3.2346,4.1566,-2.3974,1.4836,5.0376,-2.9224,7.4096,CS,5
S1392,3.0836,2.9296,6.6956,8.9826,3.3726,-0.1794,-2.8414,9.1016,6.3506,2.5116,0.9996,7.3866,4.0456,3.9036,4.4156,10.1476,7.4736,-3.7204,3.0596,5.4236,3.0636,6.7916,10.4056,6.0106,0.7416,0.5586,4.6356,3.8336,-2.7134,-1.8624,3.4886,1.7276,-8.9514,-3.5784,-0.0244,2.8396,6.0276,4.7206,7.6456,6.9676,5.3186,5.3896,-3.0314,4.8696,7.0656,1.2646,4.1226,7.9206,5.5876,5.9736,2.2706,4.7966,4.7186,7.1526,-1.0064,6.8266,4.9256,6.5136,3.6656,7.1646,-7.9724,8.0636,10.1886,2.2846,5.2726,4.4886,0.3436,3.1026,5.8946,2.4566,8.2786,8.6206,9.1976,2.0676,10.5166,3.9026,8.7436,1.7516,6.0936,2.5156,4.9266,4.6136,2.8146,3.4996,1.0196,-0.3544,7.3956,7.2266,7.1406,0.6196,3.4126,3.5616,8.8246,-0.6894,4.9776,7.6706,3.7156,4.2556,4.1306,0.6296,2.6876,3.2116,6.3366,5.6666,-2.6144,7.6426,-0.8774,1.8846,3.3466,7.7016,8.9406,6.2716,3.8866,4.2316,6.1386,9.5376,2.8246,9.9246,3.5316,2.8436,5.0016,3.3506,-3.8794,13.0366,6.2166,-1.6954,1.3216,8.7486,0.5966,4.3876,PA,3
S1166,1.7836,-0.5144,3.6466,4.6996,-0.0254,0.4156,-1.9564,5.3406,3.7346,-1.5424,1.1816,12.1914,0.4456,1.2796,1.1716,5.2076,4.2156,-2.2514,4.9156,2.4886,2.3296,2.7906,5.5556,11.9874,1.7116,-2.3544,2.4566,3.9826,-2.2704,-1.2554,3.4916,2.1296,-6.2074,2.5756,-1.9324,1.9266,3.4246,2.0356,2.3796,3.9436,6.0706,4.2436,-1.8284,3.3706,2.2196,1.3336,4.5446,5.3726,2.4186,2.7846,-0.6434,1.3296,2.4066,6.4426,-1.0424,5.7666,1.3606,5.7326,5.3056,4.9256,-11.2554,7.3186,5.8476,2.1506,1.8416,3.5136,-1.0604,1.2426,9.8486,2.4166,4.6496,3.7146,5.3556,1.2766,2.9596,4.1736,5.1976,-0.0214,3.7576,4.2416,3.0276,2.8166,0.0366,-2.5164,1.4156,-0.0564,12.3386,4.6766,4.3546,-3.3334,1.1316,2.2676,6.4956,-1.2304,5.4646,5.0836,4.6036,2.7006,4.0186,-1.5094,3.3056,0.9776,2.5056,3.8436,-2.2514,5.7186,1.1426,3.0786,1.8526,3.4646,5.6496,6.6576,0.9186,3.1516,3.3796,6.3126,3.5096,5.6256,1.7956,2.5416,1.1016,3.2876,-3.0744,4.6376,2.6996,-2.2834,-1.5764,5.9866,-2.5114,7.7836,PA,3
S1423,0.8802,-1.7218,1.6692,3.9592,0.0292,2.2422,-1.5008,15.92,4.9602,-1.0748,0.8722,7.0342,0.7652,1.5162,1.5142,6.9942,2.1892,-0.6698,4.5162,2.5712,0.8212,5.2852,4.3162,7.2922,1.3062,-0.5148,1.3122,2.5882,-1.1788,-0.9398,5.0972,3.9002,-4.0398,3.5922,-1.9228,2.5422,4.9482,1.5882,2.7992,5.6142,4.1472,5.1542,-0.1668,2.9042,5.6172,0.9772,4.6282,2.9892,3.2652,3.5942,0.3892,1.1992,1.4172,6.6212,0.2132,3.8702,1.1972,5.5492,5.6642,5.2342,-8.8508,6.4422,7.9232,1.6642,1.2352,4.3872,-0.8248,3.7932,6.3032,2.5492,5.4072,6.5282,7.3302,1.9412,5.3142,4.9872,3.3482,-1.0408,4.5462,5.8632,2.9402,3.3992,0.1062,0.4322,0.2972,1.3002,6.0132,5.9812,6.2742,-2.9878,0.3062,5.2402,5.0512,-0.7258,3.3032,2.2492,4.0582,2.4162,6.2942,-1.1468,4.0022,0.5522,1.1742,2.4452,-1.0778,5.0032,2.5582,5.0522,2.9952,5.2522,7.3452,6.3312,2.7962,2.4942,2.9872,6.8022,3.4862,4.8192,2.1032,1.5642,0.5622,4.0002,-2.1288,6.2082,4.0212,-1.4448,1.2612,6.8342,-2.4928,7.1462,PPGL,4
S1442,2.2192,0.3902,4.0632,5.2382,1.6942,-0.6508,-2.4678,10.7062,6.0032,0.6722,0.3232,8.1912,1.9502,2.7112,3.5292,6.3322,4.8502,-4.6778,2.5502,2.8382,2.7632,5.1872,4.1612,6.4012,1.8542,-0.6038,2.7902,3.9832,-2.3058,-2.4548,3.6292,1.7492,-7.5308,4.7882,0.0462,1.8412,4.4502,4.7632,4.4752,5.6712,4.2912,5.6252,-2.4088,4.9822,5.5062,2.1172,3.4152,4.6702,4.0092,4.7482,1.8242,3.3092,3.2442,6.1482,0.0982,7.4262,2.8272,6.0882,3.2362,7.2632,-8.7598,7.7222,8.8002,1.6162,2.3622,4.5662,-0.2038,2.0772,6.3842,4.0592,5.4592,6.8722,7.6312,1.2512,6.4962,3.6682,5.1402,0.6442,4.6042,2.7342,4.2442,4.1472,1.4522,2.1802,-0.4048,-0.0398,7.3902,6.3242,5.6882,-1.1638,1.2182,3.9882,6.9362,-1.4628,5.1442,4.6932,4.5772,3.5662,5.2442,0.1442,2.2412,1.6542,3.4342,3.8652,-2.7128,5.4642,-1.1568,0.8362,2.4832,4.9742,7.8342,7.0042,3.6312,4.0042,4.6742,8.1152,3.0452,7.1252,2.3532,0.6772,2.4882,2.5492,-4.0288,6.9852,4.4182,-1.4808,0.3812,9.8882,-0.7978,5.3452,PPGL,4
S1176,0.9044,-1.9146,2.0144,3.6624,0.0764,0.9644,-2.4066,7.1074,5.4694,-1.2486,0.1814,9.2244,1.9154,1.3334,1.3724,2.6894,1.9664,-2.5056,3.7714,3.0884,1.3664,4.3374,0.5514,6.8524,0.7924,-0.4506,1.1184,3.0094,-2.0136,-0.8466,4.2004,3.3234,-7.8676,1.6674,-1.4256,2.3454,4.0164,2.8114,3.2824,5.7224,3.5624,4.4304,-1.5216,3.1524,2.8874,0.4104,3.5124,3.3904,3.0384,3.0164,0.9484,1.2524,1.2194,7.5344,-0.2426,2.5964,0.5584,5.2574,5.0854,5.6574,-8.7616,6.8594,6.1924,1.3284,1.6894,4.1404,-0.7826,2.6404,5.5564,2.4904,5.0214,5.5064,7.4654,1.1544,4.5904,4.2024,4.0104,-1.0206,4.6774,3.2504,2.9714,3.1234,0.5624,-0.5846,-0.4046,0.9964,5.7294,4.5564,6.0764,-3.0896,-0.1436,3.9394,4.3284,-1.3936,4.3124,2.5674,3.6444,2.5234,6.0684,0.0424,3.0754,0.0334,1.1574,2.2094,-1.5796,4.4534,1.0014,3.1224,2.1634,5.0164,6.6534,6.6974,2.5994,2.0674,3.1214,6.1644,2.8054,4.9884,2.0344,0.7714,0.4864,3.0124,-3.0226,4.7484,3.0454,-2.0896,0.2684,6.2504,-2.9596,5.8084,PPGL,4
S1113,1.0874,-1.3196,3.1924,5.2764,0.2504,1.2774,-2.1176,6.8734,5.5234,-0.9236,0.2234,7.5124,1.8694,1.5394,1.6854,7.0964,4.2294,-2.1606,7.7838,2.5404,1.6404,6.7034,5.2334,6.8974,1.3264,-0.1056,1.5064,3.0964,-1.6026,-0.7166,4.1744,2.7804,-5.6426,2.9994,-1.5606,2.6994,4.0924,1.8064,3.2154,5.4014,3.6084,5.3074,-1.2586,3.0984,6.4014,1.0754,3.9844,4.7784,3.0784,4.7204,0.3804,1.5324,0.4004,7.4384,0.4844,3.8174,0.4624,5.4574,5.3434,6.1814,-8.5196,6.9534,8.7544,1.5044,1.0464,4.4614,-0.9956,3.3744,5.9734,2.7724,5.8074,6.7464,7.2194,1.8674,7.2984,3.8954,4.9514,-1.2796,4.7424,3.9584,3.0004,3.3624,0.2174,1.3794,0.2814,1.1264,5.7744,5.3254,5.8194,-2.9666,0.2984,5.0774,5.0264,-0.9296,3.1124,4.0234,3.2374,2.5154,6.1764,-0.5396,3.6904,0.6784,1.7134,2.5164,-1.4616,4.2024,1.3804,3.1354,2.0624,5.8064,6.6934,6.1574,3.0434,2.4394,3.3664,6.2454,2.8124,7.8344,2.1914,1.3344,0.9554,3.6694,-2.8956,3.9744,3.5114,-1.5206,0.8124,6.4474,-2.4146,7.8784,PPGL,4
S1197,1.143,-2.041,2.001,3.584,0.029,1.569,-2.162,15.92,5.424,-1.299,0.332,7.875,0.684,1.376,1.269,6.961,2.317,-2.419,3.065,1.68,1.163,6.486,5.057,7.061,1.006,-0.688,1.472,2.991,-2.054,-1.153,4.215,3.088,-6.92,-1.007,-1.659,2.629,3.322,3.199,2.671,7.241,4.0,4.766,-1.223,3.203,5.457,0.527,4.125,2.904,3.725,3.927,0.553,1.665,1.193,8.788,0.148,3.099,0.323,5.29,5.053,4.858,-8.354,6.491,7.421,0.883,1.298,4.756,-0.514,3.186,6.577,2.656,5.632,6.025,8.827,1.998,6.712,3.717,3.907,-0.88,4.509,3.641,3.464,3.529,0.351,2.122,-0.072,1.231,6.86,6.266,5.468,-3.064,-0.152,4.156,4.315,-0.814,2.758,2.484,3.838,2.508,5.351,-1.246,3.423,0.465,0.716,2.483,-1.561,5.154,1.151,3.261,2.057,5.497,6.277,7.341,3.661,2.088,2.934,6.434,2.658,5.054,2.044,0.382,0.451,3.159,-2.777,5.107,3.493,-2.23,0.229,6.295,-3.064,6.762,PPGL,4
S1227,0.6924,-1.5146,4.7844,6.6584,0.0494,1.6384,-1.7446,9.7064,5.2644,-1.1466,0.7194,8.5874,1.2734,1.6014,1.3934,6.9334,5.3624,-1.1016,7.7838,1.5314,1.1644,4.9844,5.5964,7.8594,1.1274,1.6024,1.7284,2.4894,-1.5936,-0.8386,4.7634,3.8694,-5.3976,3.3154,-1.4476,3.1014,3.9224,3.1354,2.4224,6.2704,3.7844,5.0774,-0.7906,3.0134,7.4934,0.8584,3.8984,5.9584,1.9724,3.4234,0.2034,2.4214,1.2234,7.2044,0.5104,5.0724,0.9114,4.6924,6.0334,6.0164,-5.9186,6.0944,10.0974,1.2934,0.9084,4.5844,-0.7296,3.5304,5.8504,2.5104,5.6784,4.9864,7.3794,2.1314,5.3104,4.1624,5.9364,-1.0316,4.0494,4.6724,2.9534,3.2984,0.0624,-0.4816,0.9444,1.5164,6.2624,5.2304,6.5374,-2.9226,-0.0236,4.2144,6.5594,-0.5176,3.1694,5.2554,4.4584,2.3164,7.0454,-1.5316,3.9844,1.2274,0.7764,2.6364,-1.1816,4.8094,2.0864,3.5244,2.1364,5.6224,6.3654,6.4414,2.4984,2.4304,3.3454,6.5074,3.0604,7.5874,2.2834,1.0164,0.4644,3.3654,-2.5006,4.3984,3.6654,-1.7216,1.9444,5.7564,-2.2126,7.6384,PPGL,4
S1251,1.96,-1.247,2.614,5.596,-0.271,1.212,-2.791,15.92,4.217,-1.335,1.758,12.1914,1.614,0.94,1.225,7.32,3.021,-4.029,5.012,5.342,1.615,5.513,7.116,8.615,1.652,-0.394,1.793,4.022,-2.817,-1.479,3.629,3.705,-5.754,2.241,-2.017,2.119,10.466,1.63,3.027,4.43,7.568,3.107,-2.749,3.505,2.992,0.245,4.941,16.0466,3.126,2.315,-0.236,0.4,4.043,7.585,0.318,12.1288,1.06,5.668,5.18,4.802,-10.848,7.639,6.861,1.604,4.021,3.925,-1.363,3.649,5.423,2.371,11.8222,14.8358,7.208,0.981,5.862,3.374,5.46,-1.212,4.842,5.255,2.849,3.038,-0.211,0.337,0.806,0.179,4.814,13.0294,5.382,-3.364,0.95,4.213,6.504,-1.441,3.807,4.009,3.656,5.467,3.757,-1.422,6.873,0.056,4.017,2.423,0.4,3.303,1.485,3.332,2.543,4.036,5.255,6.351,1.334,1.76,2.88,7.317,3.859,13.3118,1.15,3.042,1.668,4.935,-0.101,5.471,4.857,-2.348,-1.399,6.951,-2.994,4.254,PPGL,4
S1455,0.848,-1.423,2.792,4.075,-0.298,1.976,-1.494,11.282,5.521,-1.143,1.208,7.6,0.731,1.482,1.219,5.73,3.32,-0.428,3.887,2.013,0.986,6.652,4.643,8.413,0.978,1.349,1.767,2.618,-1.485,-0.573,5.445,4.523,-5.281,3.76,-1.71,3.549,3.986,1.878,2.515,6.499,3.971,5.601,-0.307,3.061,9.79,0.784,4.2,3.36,5.429,3.535,-0.597,2.149,0.979,7.647,0.438,3.279,0.705,5.256,4.997,6.227,-5.824,6.356,10.002,1.268,0.946,4.452,-0.771,4.581,5.973,2.187,6.706,7.998,9.572,2.666,11.182,3.908,4.024,-1.114,5.742,5.359,2.398,3.153,0.079,3.434,1.129,1.258,6.098,6.809,7.399,-3.15,0.249,5.577,4.492,-0.16,2.711,2.844,4.597,1.963,6.451,-1.669,4.631,0.955,0.919,2.501,-1.334,5.035,2.247,3.83,3.112,8.139,7.215,6.973,3.791,2.555,3.401,6.393,3.19,5.306,1.857,1.003,0.212,3.855,-2.433,5.105,3.79,-1.721,2.398,5.579,-2.615,7.975,PPGL,4
S1017,1.154,-1.578,2.348,3.854,0.05,2.3335,-1.7245,9.6375,6.161,-1.039,1.154,7.2715,0.887,1.5715,1.7825,6.399,2.5505,-0.4165,3.696,2.664,1.078,6.304,4.8805,7.697,1.044,0.15,1.8045,2.6025,-1.591,-0.6635,5.38,3.8685,-5.039,3.15,-1.998,3.6545,4.1185,1.336,2.5445,5.9675,4.1825,5.226,-0.4925,3.153,6.1035,0.842,4.2565,2.4605,5.0395,3.128,-0.0845,2.161,1.167,6.639,0.0595,3.525,0.648,5.35,5.7145,6.1455,-7.413,6.747,9.2655,1.37,1.0365,4.598,-0.7645,4.176,6.007,2.372,5.978,6.4445,8.4155,3.0265,7.267,4.261,3.4405,-0.924,5.1365,4.8795,2.7895,3.133,0.134,1.281,1.1365,1.383,5.9315,6.919,7.21,-3.056,0.302,5.761,4.466,0.035,3.221,2.649,4.3555,2.4565,5.95,-1.558,4.154,0.757,0.8335,2.7755,-1.257,5.3685,2.3925,4.081,2.8325,5.7085,7.156,6.1135,3.33,2.7735,3.226,6.34,3.285,5.3745,1.9475,1.15,0.347,3.528,-2.387,5.5575,4.029,-1.6365,1.991,5.1505,-2.7675,6.7105,PPGL,4
S1312,0.9682,-1.6098,3.0992,4.0102,-0.5358,2.0372,-1.8208,11.7952,5.7772,-1.0488,0.8212,7.7262,1.4642,1.7272,1.2612,5.7802,3.3602,-0.7468,4.3322,2.4132,1.3852,5.1082,4.8742,8.5962,1.0382,-0.1428,1.6572,2.4232,-1.6798,-0.6658,4.5252,3.7662,-5.5668,3.1272,-1.3098,2.6832,3.9262,2.1422,2.5682,5.6552,3.6032,4.8142,-0.4758,3.4662,5.9882,0.5692,4.2422,4.1342,4.7122,3.7292,0.5222,1.7802,1.0992,7.7662,0.1822,3.2282,0.4802,5.2332,5.4002,5.9072,-7.8038,6.5712,12.7562,1.2162,1.4122,4.0402,-0.8598,3.7412,6.0732,2.3292,5.0912,6.3102,8.3592,1.8952,8.5392,3.8772,4.3062,-0.9178,5.5392,4.6612,2.5342,2.9692,0.1912,2.3422,1.3632,1.2682,6.5342,6.2862,7.5342,-3.1058,0.3502,5.5272,4.9502,-0.8058,2.6372,3.1892,4.3552,2.6102,6.3282,-1.1658,3.6092,0.7602,0.9072,2.8512,-1.4428,4.8092,1.8772,3.7282,2.1802,5.5162,7.3832,6.3532,3.7682,2.4882,2.8772,6.1112,3.1002,6.4712,2.1242,1.2022,0.1442,3.7802,-2.6098,4.4412,3.8632,-1.8298,1.3352,5.8042,-2.7208,7.7462,PPGL,4
